Date,User,Tweet
22-11-2018 19:06,marnusuragent,"The South African Reserve Bank has just announced an #InterestRateHike of 25 basis points raising the Prime Lending Rate to 10.25%

#RealEstate #RoodepoortProperty #SAInterestRateÖ https://t.co/F61KqNjlQT"
22-11-2018 18:45,marnusuragent,"The South African Reserve Bank has just announced an #InterestRateHike of 25 basis points raising the Prime Lending Rate to 10.25%

#RealEstate #RoodepoortProperty #SAInterestRate #PrimeLendingRate #SAPrimeRate... https://t.co/akePzEJH7F"
22-11-2018 18:45,steynrealty,"The South African Reserve Bank has just announced an #InterestRateHike of 25 basis points raising the Prime Lending Rate to 10.25%

#RealEstate #RoodepoortProperty #SAInterestRate #PrimeLendingRate #SAPrimeRate... https://t.co/8eUbcnHwIM"
14-11-2018 20:12,ETNOWlive,"Indian macros are in the bright spot! Retail #inflation fell to a 13-month low in October, virtually ruling out a #InterestRateHike by RBI. Not just that, Industrial production picked up steam in September. Watch #IndiaDevelopmentDebate at 9:00 PM as we discuss #StateOfEconomy https://t.co/YCgu3iWpbP"
09-11-2018 03:00,JimBlasingame,".@AndyGause and I discuss some of the potential dangerous implications of the Fedís #InterestRateHike strategy, and how it could impact the #FinancialMarkets and the #MainStreet economy. #SmallBusiness #Economy #FederalReserve #Inflation https://t.co/LfvSmHz0sZ https://t.co/LsZuwCfqo1"
03-11-2018 00:31,GlobalForceReal,Latest #InterestRateHike Has A Silver Lining For #FirstTimeBuyers #RealEstate https://t.co/zz5fBv8qYA
25-10-2018 21:05,karigares,"What does the BoCís recent interest rate hike mean to you? 

#mortgagemechanics #interestratehike #variableorfixed https://t.co/7qrEis7HkA"
25-10-2018 02:16,Armie67,"Oooops.. we did it again! and again.... and more to come! 

#TorontoRealtorsTeam #BoC #interestratehike #economy #financeandeconomy #interestrates #monetarypolicy https://t.co/BR6UQBXnZH"
24-10-2018 21:12,TrainBC_Realtor,This number is rather alarming! ?? One-third of Canadians fear bankruptcy ahead of expected #interestratehike https://t.co/onvt1243IC https://t.co/kIxMTp9lza
24-10-2018 19:38,rhasegawaCTV,"The Bank of Canada has raised its key interest rate to 1.75%. @NeetuGarcha has more on how it could impact you on @GlobalBCMorning @GlobalBC 
#interestratehike"
05-10-2018 15:56,Kru_n_al,"@RBI why can't you force @TheOfficialSBI nd other banks to withdraw the Recent #InterestRateHike on Loans... You can do this to give some relief to common man, hurt by #PetrolDieselPrice"
05-10-2018 15:50,Kru_n_al,"As @RBI has not changed #RepoRate, will @TheOfficialSBI and other bnks rollback from #InterestRateHike or continue to loot the common man? #RBIPolicy @moneycontrolcom @arunjaitley"
01-10-2018 23:37,StephKayCarter,Fed lifts interest rates????????†#interestratehike #updates #MarketWatch #FederalReserve #FlowerMoundRealEstate https://t.co/DJUDsoJFEQ
26-09-2018 19:23,TempusFX,"The U.S. Dollar is in good standing ahead of the #FederalReserve meeting today at 2PM, an event that is expected to result in the third #InterestRateHike of 2018. 

Full report ?? https://t.co/yGq9zaZgsf"
20-09-2018 19:00,NedrickExpress,Government announces interest rate hikes in PPF and small saving schemes #FinanceMinistry #InterestRateHike #PPF #Quarterly #RevisionOfRates #SmallSavingSchemes #CentralGovernment https://t.co/QHGYqbV7Jg
17-09-2018 16:30,EburyUK,Emerging market currencies continued to gain last week after an aggressive interest rate hike in Turkey. #TRY #currencies #interestratehike ~ @EnriqueDiazAlva ?? https://t.co/UOV8B45pDB https://t.co/VvLdJYwiQ1
11-09-2018 16:00,ET_Wealth,"Rising gilt #yields signal even higher interest rates
#interestratehike 
https://t.co/StqECZD2xx"
01-09-2018 19:14,Butchikotaiah10,"??????? ??????????? ?????? ?????? 
#SBI #ratehike #Loanratehike #interestratehike 
https://t.co/yAmjeug2R3 https://t.co/0T9KahCrEd https://t.co/yAmjeug2R3"
01-09-2018 19:06,NTVJustIn,"??????? ??????????? ?????? ?????? 
#SBI #ratehike #Loanratehike #interestratehike 
https://t.co/mMSMlvJAEo https://t.co/2JbazfFS6b"
30-08-2018 07:13,Tkarera,"#Canada: #InterestRatehike in the cards if U.S.-Canada ink #tradedeal after strong #GDP data, say economists - @CBCNews #monetarypolicy https://t.co/vvVixNxSSL"
16-08-2018 18:12,wakabalapakaba,"Interest rates in Canada, you may now also rise. #InterestRateHike #TheCorrectionHasBegun #Affordability #HousingIsARight #VanRE #cdnpoli #vanpoli #ToRE https://t.co/nNYFRWhDuK"
02-08-2018 21:27,PardoesLLP,The Bank of England raises interest rates by 0.25% to 0.75%. This will impact 3.5 million residential mortgages on tracker and variable rate mortgages #Bankofengland #Interestratehike
24-07-2018 06:00,DreamRECalgary,New rate hike bad news for debt-burdened Calgarians #interestratehike #debtburdenedcalgarians #realesatenews #bank #remax #remaxcentral #yycrealestate  https://t.co/JxOtMiLZXQ https://t.co/6vl1I4vDro
20-07-2018 13:05,NaeemAslam23,This graph tells you everything you need to know about the past two days. #Dollar Index #Trump #Fed #InterestRateHike https://t.co/V4yTJIfsX3
19-07-2018 10:50,snderspatricia1,"How can the Fed interest rate hike affect you?

https://t.co/3XTD98zGgf

Fed interest rate hike affects everybody; we all complain about it. Because due to the rate hike we have no choice but to pay more.

#fedinterest #interestratehike #personalfinance #consumerdebt https://t.co/c3cM1GMd3B"
13-07-2018 23:46,CrdtCounselSoc,"An interesting read from @financialpost - ""What the #BankOfCanada rate hike means for your #mortgage and #savings account"" feat the insight of our @nomoredebts_org https://t.co/A2rnqXcjBG
.
#FridayFeeling #PersonalFinance #Finance #Money #Debt #Credit #Goals #InterestRateHike"
11-07-2018 22:05,mymoneycoach_ca,"The #BankOfCanada has raised its benchmark #InterestRate to 1.5% today. You may ask yourself 'How will this affect me?' Here are 8 things to know https://t.co/fo7hqtA1Nh
.
#WednesdayWisdom #InterestRates #InterestRateHike #RisingInterestRate #PersonalFinance #Money #Goals #Canada https://t.co/OW69caxBO6"
11-07-2018 21:50,CrdtCounselSoc,"The #BankOfCanada has raised its benchmark #InterestRate to 1.5% today. In light of this, we wanted to share a helpful read - ""7 ways to protect yourself from rising #InterestRates in #Canada"" https://t.co/cXchw9bTmy
.
#WednesdayWisdom #InterestRateHike #RisingInterestRate https://t.co/wFx0f1XVm7"
10-07-2018 23:41,CrdtCounselSoc,"""Interest rate hikes are not all doom and gloom for #consumers"" What you need to know @theprovince from @nomoredebts_org https://t.co/GmbKn0ywsy
.
#TuesdayThoughts #Canada #InterestRate #RisingInterestRate #InterestRateHike #BankOfCanada #PersonalFinance #Money #Goals"
09-07-2018 23:51,mymoneycoach_ca,"""Interest rate hikes are not all doom and gloom for #consumers"" What you need to know @theprovince from @nomoredebts_org https://t.co/P5qbJx2IlJ
.
#MondayMotivation #Canada #InterestRate #RisingInterestRate #InterestRateHike #BankOfCanada #PersonalFinance #Money #Goals"
09-07-2018 18:19,Dan_Kostecki,"Decyzja ju? w ?rod?. G?Ûwna stopa procentowa ma wzrosn?? do 1,5 proc.

#Canada #interestratehike #money #credit https://t.co/DE4J6tNnvp"
07-07-2018 22:00,News18Guj,"??? ? ?????? ????????? ??? ???? ????? ????, ???? ??????? ???
https://t.co/jiwCA9L6ZS
#Business #Bankloan #BOB #Interestratehike"
06-07-2018 05:27,JJHewish,Rising Interest Rates on the Horizon #Australianbanks #interestratehike #mortgageinterestrates #RBA https://t.co/I1dGJGCB7r https://t.co/KdOksofbuu
28-06-2018 07:34,TrentadueTorres,Wednesday Wisdom ???? Donít wait until tomorrow...do it now ?? #trentaduetorres #interestratehike #buy #sell #remax #newchapter #noregrets #happy #wednesdaywisdom #wisewords https://t.co/bVo4forVA9
25-06-2018 13:08,MarketTrend_GWA,"Interest rates could rise by 75 bps in next 18 months. Inflation is likely to keep #RBI busy for the said period. #Inflation #RBIPolicy #InterestRateHike #ToughTimeForModiGovt 
https://t.co/hSj0Ia9UBY"
16-06-2018 00:15,Client1stMtgs,"Why you should care about the next interest rate hike
Read More...https://t.co/JzoywYWSn4
#interestratehike #ClientFirst https://t.co/vfEFuBbM9W"
14-06-2018 14:44,pratikshajaipal,"US Federal Reserve Hikes Interest Rates

Watch it here: https://t.co/jTy1koIH92 

#USFederalReserve #InterestRateHike #CrudeOilPrices #HeadlinesToday #Polymerupdate #InternationalMarket #AsianMarket #PPPrices https://t.co/qYh2VBclkm"
14-06-2018 05:42,ShopCherryHills,"RT @CSBT: Our Chief Investment Officer, Jim Huntzinger, shares his insights regarding todayís #InterestRateHike and other economic news for the U.S. https://t.co/3BNe47pN2T https://t.co/VtbV0WNPoA"
14-06-2018 03:29,BankofABQ,"Our Chief Investment Officer, Jim Huntzinger, shares his insights regarding today's #InterestRateHike and other economic news for the U.S. https://t.co/XSsEBYCljo https://t.co/sXsFjVWUKU"
14-06-2018 03:29,BankofTexas,"Our Chief Investment Officer, Jim Huntzinger, shares his insights regarding today's #InterestRateHike and other economic news for the U.S. https://t.co/yXvIEVqF7Q https://t.co/KAOEN2TijS"
14-06-2018 03:29,BankofOklahoma,"Our Chief Investment Officer, Jim Huntzinger, shares his insights regarding today's #InterestRateHike and other economic news for the U.S. https://t.co/kndxpzFdl7 https://t.co/1li2XP72C3"
14-06-2018 03:28,BOKFinancial,"Our Chief Investment Officer, Jim Huntzinger, shares his insights regarding today's #InterestRateHike and other economic news for the U.S. https://t.co/s1NAHtqhBn https://t.co/YiF6GqK4ZZ"
08-06-2018 09:25,ETVBharatEng,"IMF welcomes RBI decision to hike interest rates
@UrjitPatelRBI @IMFSpokesperson @IMFNews @RBI #Interestrates #Interest #hike #Interestratehike 
https://t.co/1zZR33AK7y"
07-06-2018 15:48,KamleshDRao,Interest rates in the overnight index swap market running up higher than the repo rate despite the hike. Does it indicate expectations for further hikes? #RBIPolicy #RepoRate #Interestratehike https://t.co/XLtbEiKcsz
31-05-2018 04:38,KarenConyers,"In case you haven't heard this yet.  #inflation #interestratehike #july #loonieworthmore 
The Bank of Canada did not raise it's rates today, but there is talk of a hike in July.  If you're thinking about buying #realestate you mayÖhttps://t.co/GI8rX1LirE https://t.co/0IYRoDnxWC"
30-05-2018 12:53,ChristineM_Chan,"By another 25bps since May 17 to 4.75% now... #Indonesia #rupiah 

Another #interestratehike in as many weeks. https://t.co/nL14aqXNzo"
20-05-2018 09:30,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/xHduueMBea #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/G8GMEulvsM
18-05-2018 12:00,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/K4EZDwKtNy #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/uWcTHOKtIq
17-05-2018 23:30,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/fZ6H8kF9QW #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/xyM1A5upxy
17-05-2018 11:00,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/uFDBJfN4uA #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/uqqPH42S41
16-05-2018 22:30,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/XUdp2ECHOk #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/jqnWPszVoX
16-05-2018 10:00,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/06Kifmi0KN #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/ng5f8HTJcK
15-05-2018 21:30,moneymorning,The #Fed Has Completely Lost Control of #InterestRates https://t.co/cWHupQHc0u #FOMC #FederalReserve #InterestRateHike #Inflation https://t.co/Cz724LjnOY
10-05-2018 03:19,pparkersouza,Buyers beware!  An interest rate hike could deliver you a one-two punch!  Now's the time to get pre-approved and make your move while you still can.  #interestratehike #pamparkerproperties #sfrealestate https://t.co/tP9JtEmzUc
03-05-2018 01:03,surfkidforlife,Of course no #InterestRateHike #Fed are you fucking kidding me $tbt $tlt iím sure theyíre monitoring the situation?? free money for everybody come get it that house at all time highs ?? what the fuck do I know looks to me like the markets slowly rolling over $spy $vxx ?? https://t.co/zKscxN6Fws
02-05-2018 23:39,pennewstweet,"UK factory growth sinks to 17-month low in April
#UK #Factory #Growth #Sinks #17Month #Low #April #British #ManufacturingGrowth #Slid #Sterling #Sinking #Reducing #Chances #InterestRateHike #BankOfEngland @bankofengland #Pound #Fell #PMI #Dropped #Britain
https://t.co/a3A43H3T6E"
02-05-2018 15:42,pennewstweet,"UK factory growth sinks to 17-month low in April
#UK #Factory #Growth #Sinks #17Month #Low #April #British #ManufacturingGrowth #Slid #Sterling #Sinking #Reducing #Chances #InterestRateHike #BankOfEngland @bankofengland #Pound #Fell #PMI #Dropped #Britain
https://t.co/a3A43H3T6E"
01-05-2018 20:12,Ottawa_Realtor,"CIBC hikes interest rate 
#interestratehike #cibc #mortgage
https://t.co/ltuPoe4abv"
20-04-2018 23:04,KlarityFX,BoE's Carney really throwing the cold water on what looked like a guaranteed #interestratehike in May. WIRP for a BoE Interest Rate Hike in May moved from 96% on Monday down to 50% on Friday #BankofEngland #interestrates #GBP
05-04-2018 11:40,EburyUK,Investors are currently pricing in around an 80% chance of Bank of England interest rate hike in May. #BoE #InterestRateHike  https://t.co/y5zkwJhmsp https://t.co/O81gO5Bq6G
02-04-2018 22:10,RebateRealtyCA,"Despite new stress test policies and the recent #interestratehike decreasing affordability, there are a plenty of opportunities to get excited about for homeowners, developers and investors alike. Here are 3 types of properties to invest in: https://t.co/3H3yX75SIv"
26-03-2018 15:38,EthicalCurrency,"#Sterling had its best week in eight after Britain agreed a #Brexit transition deal and investors got some clarity over a possible #interestratehike in May.
Read on for more:
https://t.co/x4LTBQSPoo https://t.co/9M5q8jnKgC"
26-03-2018 15:37,mercuryfxglobal,"Sterling had its best week in eight after Britain agreed a #Brexit transition deal and investors got some clarity over a possible #interestratehike in May.
Read on for more:
https://t.co/6H81LFeYMZ https://t.co/VVjDsnSqKE"
23-03-2018 20:47,elizabethsplitt,"Interest rates are on the rise. Interesting that when the rates go up the home price does not seem to fall.
#InterestRateHike #HomeBuyers
English Meadows and The Links of English Meadows Grayslake Illinois Real Estate https://t.co/9nAJ4pNs9Y"
23-03-2018 04:00,FimericaSocial,"With small increases in the feds interest rates, you may want to consider applying for a #smallbusinessloan sooner than later. https://t.co/sRriDMU3fn - #interestratehike #fimerica #businessfinancing"
21-03-2018 23:38,JohnHinnant,"And here we go #InterestRateHike #Fed Fed raises interest rates to highest level in a decade, raising costs for borrowers and easing off efforts to stimulate the economy - The Washington Posthttps://apple.news/Aw1Qh4Vr9Tiepi9BWx606jA"
19-03-2018 23:19,HomeOwnersAll,What #InterestRateHike means and how it will affect London? See our comment in today's @standardnews https://t.co/O6NSIoDMXM https://t.co/fQE5xD0cTC
13-03-2018 17:39,AliceHaine,Fed has enough ammunition to fire up interest rates once again https://t.co/D3spPKyogb #JeromePowell #interestratehike
09-02-2018 03:10,realtorpoole,"Guess January wasnít so disastrous this year, after all ??
#newmortgagerules #interestratehikeÖ https://t.co/2OsOspD11U"
